        4436
  0.615410092118707266D-04 -0.862897176206497534D+04  0.106760133292670488D+09 -0.303691029189346777D+13
  0.630988880611342172D-04 -0.846628889735964003D+04  0.102191297548800945D+09 -0.283545235627712012D+13
  0.646962027906552859D-04 -0.830662655882915897D+04  0.978175683966418505D+08 -0.264734820754455371D+13
  0.663339516214174257D-04 -0.814992934088982202D+04  0.936306303788242638D+08 -0.247171332341923340D+13
  0.680131580392042963D-04 -0.799614284432117438D+04  0.896225218053357601D+08 -0.230772172975937109D+13
  0.697348714339101602D-04 -0.784521365813500324D+04  0.857856197280234396D+08 -0.215460212769766675D+13
  0.715001677550207611D-04 -0.769708934176872754D+04  0.821126255523019880D+08 -0.201163427680195313D+13
  0.733101501836734006D-04 -0.755171840759743009D+04  0.785965512590676248D+08 -0.187814561734468579D+13
  0.751659498217144739D-04 -0.740905030375893057D+04  0.752307062109911740D+08 -0.175350811588055664D+13
  0.770687263981847682D-04 -0.726903539728622491D+04  0.720086845184331834D+08 -0.163713531938463672D+13
  0.790196689936726167D-04 -0.713162495754188149D+04  0.689243529412674010D+08 -0.152847960416303442D+13
  0.810199967829859901D-04 -0.699677113994904903D+04  0.659718393039344251D+08 -0.142702960666669019D+13
  0.830709597966075775D-04 -0.686442697001366923D+04  0.631455214019688740D+08 -0.133230782419325000D+13
  0.851738397014048504D-04 -0.673454632763294376D+04  0.604400163791844249D+08 -0.124386837424463818D+13
  0.873299506010846412D-04 -0.660708393168469229D+04  0.578501705555797964D+08 -0.116129490205742090D+13
  0.895406398568891255D-04 -0.648199532489278226D+04  0.553710496868650913D+08 -0.108419862651351172D+13
  0.918072889290445050D-04 -0.635923685896366442D+04  0.529979296373270601D+08 -0.101221651528507910D+13
  0.941313142394879977D-04 -0.623876567998913742D+04  0.507262874485111386D+08 -0.945009580672406494D+12
  0.965141680564082446D-04 -0.612053971411071598D+04  0.485517927869547382D+08 -0.882261288156416748D+12
  0.989573394011523326D-04 -0.600451765344081741D+04  0.464702997549031600D+08 -0.823676070215916382D+12
  0.101462354978062893D-03 -0.589065894223627856D+04  0.444778390486290306D+08 -0.768977938451391602D+12
  0.104030780127825097D-03 -0.577892376331964806D+04  0.425706104496183842D+08 -0.717909187516837646D+12
  0.106664219804916964D-03 -0.566927302474388671D+04  0.407449756345172375D+08 -0.670229184788905884D+12
  0.109364319579770286D-03 -0.556166834669615764D+04  0.389974512903315276D+08 -0.625713240107483398D+12
  0.112132766666268600D-03 -0.545607204863634797D+04  0.373247025219291076D+08 -0.584151550293328125D+12
  0.114971290975220095D-03 -0.535244713666624193D+04  0.357235365394595712D+08 -0.545348213495751404D+12
  0.117881666194461092D-03 -0.525075729112520548D+04  0.341908966138313189D+08 -0.509120308756996277D+12
  0.120865710896264140D-03 -0.515096685440826695D+04  0.327238562888652086D+08 -0.475297036481163452D+12
  0.123925289672736200D-03 -0.505304081900281744D+04  0.313196138392486349D+08 -0.443718915775821960D+12
  0.127062314299918202D-03 -0.495694481573981375D+04  0.299754869638767689D+08 -0.414237034909557007D+12
  0.130278744931306556D-03 -0.486264510225578852D+04  0.286889077045821436D+08 -0.386712351373108093D+12
  0.133576591321540259D-03 -0.477010855166191322D+04  0.274574175807035044D+08 -0.361015038260421875D+12
  0.136957914081016523D-03 -0.467930264141631960D+04  0.262786629303399064D+08 -0.337023873908517761D+12
  0.140424825962210298D-03 -0.459019544239623792D+04  0.251503904495212138D+08 -0.314625671934348999D+12
  0.143979493178504679D-03 -0.450275560816615325D+04  0.240704429209026471D+08 -0.293714748997127319D+12
  0.147624136756345378D-03 -0.441695236443869635D+04  0.230367551239387468D+08 -0.274192427790619720D+12
  0.151361033921565077D-03 -0.433275549872469037D+04  0.220473499188423902D+08 -0.255966572934052490D+12
  0.155192519520736856D-03 -0.425013535016904461D+04  0.211003344969562031D+08 -0.238951157586568542D+12
  0.159120987478439060D-03 -0.416906279956918934D+04  0.201938967904735655D+08 -0.223065858752574097D+12
  0.163148892291341160D-03 -0.408950925957272420D+04  0.193263020347471908D+08 -0.208235679379218170D+12
  0.167278750560035245D-03 -0.401144666505116083D+04  0.184958894767139144D+08 -0.194390595473757813D+12
  0.171513142559565643D-03 -0.393484746364658440D+04  0.177010692232327163D+08 -0.181465226585646240D+12
  0.175854713849635545D-03 -0.385968460648810242D+04  0.169403192233982906D+08 -0.169398528107284485D+12
  0.180306176925483356D-03 -0.378593153907517217D+04  0.162121823791439366D+08 -0.158133503949413513D+12
  0.184870312910463040D-03 -0.371356219232467947D+04  0.155152637786903232D+08 -0.147616938243218201D+12
  0.189549973291371662D-03 -0.364255097377895254D+04  0.148482280476228967D+08 -0.137799144810049316D+12
  0.194348081697605959D-03 -0.357287275897179961D+04  0.142097968126072828D+08 -0.128633733222708130D+12
  0.199267635725251590D-03 -0.350450288294970869D+04  0.135987462729588468D+08 -0.120077390360624756D+12
  0.204311708807232651D-03 -0.343741713194556132D+04  0.130139048754879385D+08 -0.112089676432924850D+12
  0.209483452130689225D-03 -0.337159173520196828D+04  0.124541510882380772D+08 -0.104632834512401062D+12
  0.214786096602766029D-03 -0.330700335694168780D+04  0.119184112689127550D+08 -0.976716126858214111D+11
  0.220222954866034122D-03 -0.324362908848244751D+04  0.114056576239755712D+08 -0.911730979850977631D+11
  0.225797423364796474D-03 -0.318144644049356748D+04  0.109149062545706704D+08 -0.851065613201642761D+11
  0.231512984463553472D-03 -0.312043333539191917D+04  0.104452152855754048D+08 -0.794433126848557587D+11
  0.237373208618948050D-03 -0.306056809987465158D+04  0.999568307425552793D+07 -0.741565659556522369D+11
  0.243381756606531827D-03 -0.300182945758629194D+04  0.956544649514129758D+07 -0.692213126482781677D+11
  0.249542381803732839D-03 -0.294419652191781006D+04  0.915367929788748547D+07 -0.646142040390665436D+11
  0.255858932530441839D-03 -0.288764878893525020D+04  0.875959053501571342D+07 -0.603134410973103485D+11
  0.262335354448658996D-03 -0.283216613043570214D+04  0.838242305657068267D+07 -0.562986717112164383D+11
  0.268975693022697028D-03 -0.277772878712822239D+04  0.802145206884789746D+07 -0.525508947246284637D+11
  0.275784096041455280D-03 -0.272431736193755705D+04  0.767598375446926057D+07 -0.490523703334792709D+11
  0.282764816204330650D-03 -0.267191281342842467D+04  0.734535395120092295D+07 -0.457865364207707367D+11
  0.289922213772361975D-03 -0.262049644934822345D+04  0.702892688701581582D+07 -0.427379304368094330D+11
  0.297260759286247791D-03 -0.257004992028605648D+04  0.672609396901177336D+07 -0.398921164573561783D+11
  0.304785036352922154D-03 -0.252055521344594217D+04  0.643627262389567122D+07 -0.372356170768953094D+11
  0.312499744502405246D-03 -0.247199464653223276D+04  0.615890518784098513D+07 -0.347558498165762634D+11
  0.320409702116699105D-03 -0.242435086174518710D+04  0.589345784362200648D+07 -0.324410677478734512D+11
  0.328519849432536181D-03 -0.237760681988473380D+04  0.563941960301243141D+07 -0.302803040527048302D+11
  0.336835251619833648D-03 -0.233174579456052425D+04  0.539630133252615109D+07 -0.282633202591234741D+11
  0.345361101937756551D-03 -0.228675136650631703D+04  0.516363482065639831D+07 -0.263805579092505646D+11
  0.354102724970338175D-03 -0.224260741799687003D+04  0.494097188484804519D+07 -0.246230934318702393D+11
  0.363065579943652544D-03 -0.219929812736548320D+04  0.472788351651549153D+07 -0.229825960074370880D+11
  0.372255264126586480D-03 -0.215680796362039473D+04  0.452395906248608977D+07 -0.214512882272536736D+11
  0.381677516317307022D-03 -0.211512168115827080D+04  0.432880544132135343D+07 -0.200219093615825348D+11
  0.391338220417574356D-03 -0.207422431457303264D+04  0.414204639303179644D+07 -0.186876810638792343D+11
  0.401243409097103816D-03 -0.203410117355832608D+04  0.396332176076504588D+07 -0.174422753496316681D+11
  0.411399267550232087D-03 -0.199473783790195239D+04  0.379228680310781300D+07 -0.162797846991187515D+11
  0.421812137347202763D-03 -0.195612015257060784D+04  0.362861153569823038D+07 -0.151946941433029213D+11
  0.432488520382440234D-03 -0.191823422288332972D+04  0.347198010090257088D+07 -0.141818552013843193D+11
  0.443435082922241555D-03 -0.188106640977203983D+04  0.332209016436171718D+07 -0.132364615473322639D+11
  0.454658659754377957D-03 -0.184460332512763807D+04  0.317865233726396132D+07 -0.123540262907332573D+11
  0.466166258442154188D-03 -0.180883182723010691D+04  0.304138962324993545D+07 -0.115303607649711361D+11
  0.477965063685542905D-03 -0.177373901626112001D+04  0.291003688890064228D+07 -0.107615547228066483D+11
  0.490062441792069275D-03 -0.173931222989768753D+04  0.278434035680556204D+07 -0.100439578460344009D+11
  0.502465945260194128D-03 -0.170553903898536828D+04  0.266405712024929747D+07 -0.937416248211945343D+10
  0.515183317478008730D-03 -0.167240724328963233D+04  0.254895467859653011D+07 -0.874898752642512131D+10
  0.528222497540119739D-03 -0.163990486732397585D+04  0.243881049249458965D+07 -0.816546337409592056D+10
  0.541591625185683834D-03 -0.160802015625339482D+04  0.233341155804923456D+07 -0.762081787065980911D+10
  0.555299045860613251D-03 -0.157674157187188985D+04  0.223255399916639365D+07 -0.711246319509704018D+10
  0.569353315907051259D-03 -0.154605778865266166D+04  0.213604267728630314D+07 -0.663798361357148743D+10
  0.583763207883303725D-03 -0.151595768986968415D+04  0.204369081776891230D+07 -0.619512404605083275D+10
  0.598537716017472315D-03 -0.148643036378939496D+04  0.195531965222223219D+07 -0.578177939191131783D+10
  0.613686061798131505D-03 -0.145746509993121981D+04  0.187075807609380316D+07 -0.539598456419293213D+10
  0.629217699705460296D-03 -0.142905138539572954D+04  0.178984232087568752D+07 -0.503590518546722984D+10
  0.645142323086333753D-03 -0.140117890125918188D+04  0.171241564030060451D+07 -0.469982890146662331D+10
  0.661469870176961011D-03 -0.137383751903327561D+04  0.163832800993251940D+07 -0.438615727147008419D+10
  0.678210530276743251D-03 -0.134701729718894330D+04  0.156743583958186163D+07 -0.409339819717824078D+10
  0.695374750077118377D-03 -0.132070847774302251D+04  0.149960169799835095D+07 -0.382015885436918545D+10
  0.712973240149243365D-03 -0.129490148290669958D+04  0.143469404931852920D+07 -0.356513909395311165D+10
  0.731016981594470984D-03 -0.126958691179459174D+04  0.137258700076716440D+07 -0.332712528129240894D+10
  0.749517232861669075D-03 -0.124475553719339018D+04  0.131316006113269553D+07 -0.310498454470225096D+10
  0.768485536735518835D-03 -0.122039830238899935D+04  0.125629790955772810D+07 -0.289765940597216225D+10
  0.787933727500055524D-03 -0.119650631805110493D+04  0.120189017420481844D+07 -0.270416276756101894D+10
  0.807873938281784268D-03 -0.117307085917415748D+04  0.114983122037661402D+07 -0.252357323279076147D+10
  0.828318608576836366D-03 -0.115008336207375032D+04  0.110001994768731203D+07 -0.235503073693489552D+10
  0.849280491966732326D-03 -0.112753542143738923D+04  0.105235959589956841D+07 -0.219773246856900692D+10
  0.870772664027425077D-03 -0.110541878742868289D+04  0.100675755905728065D+07 -0.205092906191380739D+10
  0.892808530436400676D-03 -0.108372536284400417D+04  0.963125207560609560D+06 -0.191392104217631292D+10
  0.915401835282763135D-03 -0.106244720032065516D+04  0.921377717844584491D+06 -0.178605550710006428D+10
  0.938566669585304790D-03 -0.104157649959562946D+04  0.881433909336841665D+06 -0.166672302903957820D+10
  0.962317480023714756D-03 -0.102110560481406014D+04  0.843216088384188362D+06 -0.155535476291281152D+10
  0.986669077888201445D-03 -0.100102700188644326D+04  0.806649898850692902D+06 -0.145141974636719227D+10
  0.101163664825290492D-02 -0.981333315893786335D+03  0.771664179102643859D+06 -0.135442237939162254D+10
  0.103723575937864510D-02 -0.962017308539793703D+03  0.738190825108009856D+06 -0.126390007145826864D+10
  0.106348237235065089D-02 -0.943071875649258459D+03  0.706164659389426699D+06 -0.117942104507030630D+10
  0.109039285095705648D-02 -0.924490044711830365D+03  0.675523305580989690D+06 -0.110058228532439661D+10
  0.111798397181412431D-02 -0.906264972470326711D+03  0.646207068349743262D+06 -0.102700762579244518D+10
  0.114627293474423258D-02 -0.888389942552805223D+03  0.618158818452855223D+06 -0.958345961667915821D+09
  0.117527737341286916D-02 -0.870858363147601494D+03  0.591323882711300394D+06 -0.894269581718727231D+09
  0.120501536623100281D-02 -0.853663764720550489D+03  0.565649938690316165D+06 -0.834472611158995152D+09
  0.123550544752932005D-02 -0.836799797773650880D+03  0.541086913885513321D+06 -0.778669558069504976D+09
  0.126676661901104501D-02 -0.820260230644405624D+03  0.517586889222433907D+06 -0.726593956484639287D+09
  0.129881836149012774D-02 -0.804038947345124484D+03  0.495104006685354048D+06 -0.677997099725754261D+09
  0.133168064692183513D-02 -0.788129945441454538D+03  0.473594380899003183D+06 -0.632646857982735634D+09
  0.136537395073287786D-02 -0.772527333969438359D+03  0.453016014494436735D+06 -0.590326574546215653D+09
  0.139991926445839909D-02 -0.757225331390412293D+03  0.433328717097413319D+06 -0.550834035463051796D+09
  0.143533810869335638D-02 -0.742218263583043495D+03  0.414494027784596605D+06 -0.513980507735562027D+09
  0.147165254636592423D-02 -0.727500561871863283D+03  0.396475140859430423D+06 -0.479589841508743525D+09
  0.150888519634081683D-02 -0.713066761091616058D+03  0.379236834805917693D+06 -0.447497631992292166D+09
  0.154705924736055385D-02 -0.698911497686788266D+03  0.362745404284491669D+06 -0.417550437147062778D+09
  0.158619847233288942D-02 -0.685029507845685885D+03  0.346968595040049287D+06 -0.389605047428403497D+09
  0.162632724297283706D-02 -0.671415625668431176D+03  0.331875541597686650D+06 -0.363527804125926554D+09
  0.166747054480790311D-02 -0.658064781368270360D+03  0.317436707627029624D+06 -0.339193963068798602D+09
  0.170965399255533284D-02 -0.644971999505592521D+03  0.303623828861094196D+06 -0.316487100680145979D+09
  0.175290384588041312D-02 -0.632132397254065154D+03  0.290409858460511779D+06 -0.295298559564477444D+09
  0.179724702554502191D-02 -0.619541182698314856D+03  0.277768914718597895D+06 -0.275526930999859869D+09
  0.184271112995590056D-02 -0.607193653162575742D+03  0.265676231007161492D+06 -0.257077571879953742D+09
  0.188932445212228401D-02 -0.595085193569752846D+03  0.254108107867314131D+06 -0.239862153814866900D+09
  0.193711599703276917D-02 -0.583211274830348657D+03  0.243041867153536412D+06 -0.223798242252661824D+09
  0.198611549946153343D-02 -0.571567452260713708D+03  0.232455808143184782D+06 -0.208808903623876572D+09
  0.203635344221421519D-02 -0.560149364030097104D+03  0.222329165527439385D+06 -0.194822338645120203D+09
  0.208786107482404702D-02 -0.548952729635968581D+03  0.212642069203195279D+06 -0.181771540042122245D+09
  0.214067043270905382D-02 -0.537973348407104140D+03  0.203375505788857990D+06 -0.169593973067258060D+09
  0.219481435680129490D-02 -0.527207098033947204D+03  0.194511281790326088D+06 -0.158231277294691384D+09
  0.225032651365957449D-02 -0.516649933125726761D+03  0.186031988346567348D+06 -0.147628988277852863D+09
  0.230724141607704328D-02 -0.506297883793874234D+03  0.177920967487195361D+06 -0.137736277747884125D+09
  0.236559444419557610D-02 -0.496147054261250162D+03  0.170162279837328766D+06 -0.128505711118464127D+09
  0.242542186713898744D-02 -0.486193621496717697D+03  0.162740673707853653D+06 -0.119893021145553976D+09
  0.248676086517739259D-02 -0.476433833874606421D+03  0.155641555511766637D+06 -0.111856896667357653D+09
  0.254964955243536023D-02 -0.466864009858614963D+03  0.148850961449832830D+06 -0.104358785420224562D+09
  0.261412700015672093D-02 -0.457480536709711998D+03  0.142355530411257583D+06 -0.973627099937812835D+08
  0.268023326053921755D-02 -0.448279869217599980D+03  0.136142478037326189D+06 -0.908350960506441295D+08
  0.274800939115245292D-02 -0.439258528455317446D+03  0.130199571898251947D+06 -0.847446119942007363D+08
  0.281749747995285260D-02 -0.430413100556562483D+03  0.124515107735543250D+06 -0.790620193223695606D+08
  0.288874067090976166D-02 -0.421740235515321501D+03  0.119077886724276847D+06 -0.737600329556605965D+08
  0.296178319025691998D-02 -0.413236646007408183D+03  0.113877193711606000D+06 -0.688131908756498396D+08
  0.303667037338407842D-02 -0.404899106233506643D+03  0.108902776389668346D+06 -0.641977324537401199D+08
  0.311344869238364737D-02 -0.396724450783337204D+03  0.104144825362893273D+06 -0.598914848914698437D+08
  0.319216578426767495D-02 -0.388709573520561207D+03  0.995939550713795761D+05 -0.558737572321662754D+08
  0.327287047987080302D-02 -0.380851426488045320D+03  0.952411855336807203D+05 -0.521252414396729842D+08
  0.335561283345505888D-02 -0.373147018833123184D+03  0.910779248738773458D+05 -0.486279200735202283D+08
  0.344044415303282249D-02 -0.365593415752486578D+03  0.870959525993253628D+05 -0.453649801209069490D+08
  0.352741703142451244D-02 -0.358187737456355819D+03  0.832874035969318356D+05 -0.423207325754762739D+08
  0.361658537806794746D-02 -0.350927158151576691D+03  0.796447528171401646D+05 -0.394805373800693303D+08
  0.370800445159670056D-02 -0.343808905043301991D+03  0.761608006161560334D+05 -0.368307333759710640D+08
  0.380173089320501659D-02 -0.336830257354923049D+03  0.728286587281931716D+05 -0.343585729250688255D+08
  0.389782276081734186D-02 -0.329988545365919833D+03  0.696417368407348404D+05 -0.320521608935426660D+08
  0.399633956408083045D-02 -0.323281149467299599D+03  0.665937297469477489D+05 -0.299003977064803913D+08
  0.409734230019944204D-02 -0.316705499234318040D+03  0.636786050505012536D+05 -0.278929262020118013D+08
  0.420089349062884986D-02 -0.310259072516154674D+03  0.608905913991069392D+05 -0.260200820317932256D+08
  0.430705721865150791D-02 -0.303939394542247385D+03  0.582241672240889166D+05 -0.242728473714152575D+08
  0.441589916785177245D-02 -0.297744037044976608D+03  0.556740499642952709D+05 -0.226428077200892754D+08
  0.452748666151125273D-02 -0.291670617398406705D+03  0.532351857535574309D+05 -0.211221115837175548D+08
  0.464188870294500368D-02 -0.285716797772792006D+03  0.509027395518161211D+05 -0.197034328490234688D+08
  0.475917601679956646D-02 -0.279880284304560746D+03  0.486720857008781168D+05 -0.183799356693616360D+08
  0.487942109133416343D-02 -0.274158826281499046D+03  0.465387988865799998D+05 -0.171452416947477609D+08
  0.500269822170688189D-02 -0.268550215342856120D+03  0.444986454899119708D+05 -0.159933994897376895D+08
  0.512908355428801348D-02 -0.263052284694100706D+03  0.425475753104140531D+05 -0.149188559932492301D+08
  0.525865513202301155D-02 -0.257662908336065982D+03  0.406817136458618625D+05 -0.139164298841830827D+08
  0.539149294086819705D-02 -0.252380000308215500D+03  0.388973537129392716D+05 -0.129812867256775759D+08
  0.552767895732239785D-02 -0.247201513945781983D+03  0.371909493942677072D+05 -0.121089157693602815D+08
  0.566729719707842906D-02 -0.242125441150519691D+03  0.355591082977700135D+05 -0.112951083088831287D+08
  0.581043376481856378D-02 -0.237149811674826935D+03  0.339985851149567170D+05 -0.105359374793440849D+08
  0.595717690517847624D-02 -0.232272692418997508D+03  0.325062752653002572D+05 -0.982773940614151396D+07
  0.610761705490483250D-02 -0.227492186741357102D+03  0.310792088144023000D+05 -0.916709561323239468D+07
  0.626184689623172138D-02 -0.222806433781057365D+03  0.297145446541933597D+05 -0.855081660672187433D+07
  0.641996141150190814D-02 -0.218213607793292340D+03  0.284095649339098600D+05 -0.797592655535919406D+07
  0.658205793905901771D-02 -0.213711917496713568D+03  0.271616697310695126D+05 -0.743964899475393817D+07
  0.674823623043724775D-02 -0.209299605432823995D+03  0.259683719521289786D+05 -0.693939348694538884D+07
  0.691859850887572257D-02 -0.204974947337129493D+03  0.248272924529586890D+05 -0.647274317156495992D+07
  0.709324952918480994D-02 -0.200736251521836436D+03  0.237361553696810734D+05 -0.603744314909558836D+07
  0.727229663899221692D-02 -0.196581858269885856D+03  0.226927836508278415D+05 -0.563138964064249862D+07
  0.745584984139716425D-02 -0.192510139240115592D+03  0.216950947821652117D+05 -0.525261987237832602D+07
  0.764402185906103669D-02 -0.188519496883351735D+03  0.207410966958999197D+05 -0.489930263629024755D+07
  0.783692819976370900D-02 -0.184608363869226025D+03  0.198288838563346872D+05 -0.456972948204739206D+07
  0.803468722345467186D-02 -0.180775202523528890D+03  0.189566335143885190D+05 -0.426230649784548488D+07
  0.823742021082876814D-02 -0.177018504275903240D+03  0.181226021237148161D+05 -0.397554664089528797D+07
  0.844525143345668979D-02 -0.173336789117690643D+03  0.173251219114669293D+05 -0.370806258083572239D+07
  0.865830822550039611D-02 -0.169728605069748397D+03  0.165625975970580002D+05 -0.345856002181801479D+07
  0.887672105704450688D-02 -0.166192527660051496D+03  0.158335032525435272D+05 -0.322583147127216496D+07
  0.910062360907449609D-02 -0.162727159410905870D+03  0.151363792985368855D+05 -0.300875042551270593D+07
  0.933015285013324112D-02 -0.159331129335593999D+03  0.144698296298217174D+05 -0.280626594434517762D+07
  0.956544911468758946D-02 -0.156003092444282970D+03  0.138325188650767814D+05 -0.261739758866594732D+07
  0.980665618323676470D-02 -0.152741729259028062D+03  0.132231697153744208D+05 -0.244123069680131041D+07
  0.100539213641951744D-01 -0.149545745337700907D+03  0.126405604663345093D+05 -0.227691197695208993D+07
  0.103073955775817502D-01 -0.146413870806686361D+03  0.120835225690422594D+05 -0.212364539460641565D+07
  0.105672334405488202D-01 -0.143344859902182520D+03  0.115509383350461940D+05 -0.198068833521450777D+07
  0.108335933547833527D-01 -0.140337490519949966D+03  0.110417387309499372D+05 -0.184734802371774660D+07
  0.111066375958135954D-01 -0.137390563773357002D+03  0.105549012683122091D+05 -0.172297818375668023D+07
  0.113865324042546293D-01 -0.134502903559566107D+03  0.100894479847465373D+05 -0.160697592054407438D+07
  0.116734480790259745D-01 -0.131673356133717249D+03  0.964444351229018139D+04 -0.149877881243883562D+07
  0.119675590725749608D-01 -0.128900789690959812D+03  0.921899322928375841D+04 -0.139786219726412836D+07
  0.122690440881394885D-01 -0.126184093956189599D+03  0.881224149216127989D+04 -0.130373664035086939D+07
  0.125780861790835679D-01 -0.123522179781353103D+03  0.842336994370616594D+04 -0.121594557214912958D+07
  0.128948728503397048D-01 -0.120913978750176810D+03  0.805159589447686631D+04 -0.113406308406588901D+07
  0.132195961619912816D-01 -0.118358442790190722D+03  0.769617077424726631D+04 -0.105769187194334948D+07
  0.135524528350289050D-01 -0.115854543791909038D+03  0.735637865044377395D+04 -0.986461317301835399D+06
  0.138936443593139745D-01 -0.113401273235038914D+03  0.703153481068850670D+04 -0.920025697131744819D+06
  0.142433771037826541D-01 -0.110997641821590221D+03  0.672098440668400326D+04 -0.858062513629316818D+06
