        4436
  0.345361101937756551D-03  0.430135052704860420D-02  0.830648046168425758D+01 -0.800156868334584578D+04
  0.354102724970338175D-03  0.437366076544442022D-02  0.823770047905519576D+01 -0.773901206951039421D+04
  0.363065579943652544D-03  0.444718713767673461D-02  0.816949385155247398D+01 -0.748506503394123592D+04
  0.372255264126586480D-03  0.452195011922292001D-02  0.810185586415298076D+01 -0.723944530485466566D+04
  0.381677516317307022D-03  0.459797053123826415D-02  0.803478184170647225D+01 -0.700187986426823409D+04
  0.391338220417574356D-03  0.467526954643233354D-02  0.796826714857678287D+01 -0.677210464641960152D+04
  0.401243409097103816D-03  0.475386869504549302D-02  0.790230718833799273D+01 -0.654986424091082336D+04
  0.411399267550232087D-03  0.483378987093045429D-02  0.783689740348562669D+01 -0.633491161185566671D+04
  0.421812137347202763D-03  0.491505533773787650D-02  0.777203327508110231D+01 -0.612700782235898623D+04
  0.432488520382440234D-03  0.499768773520942004D-02  0.770771032248904486D+01 -0.592592176820280474D+04
  0.443435082922241555D-03  0.508171008558046602D-02  0.764392410304230019D+01 -0.573142992345780112D+04
  0.454658659754377957D-03  0.516714580009266806D-02  0.758067021173428301D+01 -0.554331608854123078D+04
  0.466166258442154188D-03  0.525401868562066186D-02  0.751794428096583101D+01 -0.536137115177568012D+04
  0.477965063685542905D-03  0.534235295141381218D-02  0.745574198020429080D+01 -0.518539285876332542D+04
  0.490062441792069275D-03  0.543217321595425989D-02  0.739405901569607504D+01 -0.501518558496895821D+04
  0.502465945260194128D-03  0.552350451393535460D-02  0.733289113019082706D+01 -0.485056011922420839D+04
  0.515183317478008730D-03  0.561637230336092547D-02  0.727223410263933712D+01 -0.469133345364951401D+04
  0.528222497540119739D-03  0.571080247276865762D-02  0.721208374791928453D+01 -0.453732858035000208D+04
  0.541591625185683834D-03  0.580682134857940686D-02  0.715243591653580779D+01 -0.438837429443407927D+04
  0.555299045860613251D-03  0.590445570257450321D-02  0.709328649436036862D+01 -0.424430500369408855D+04
  0.569353315907051259D-03  0.600373275950456028D-02  0.703463140233796835D+01 -0.410496054581634871D+04
  0.583763207883303725D-03  0.610468020483015926D-02  0.697646659619744458D+01 -0.397018600818658888D+04
  0.598537716017472315D-03  0.620732619259890643D-02  0.691878806622547771D+01 -0.383983155644081126D+04
  0.613686061798131505D-03  0.631169935346104563D-02  0.686159183696359420D+01 -0.371375227024325795D+04
  0.629217699705460296D-03  0.641782880282426756D-02  0.680487396692033819D+01 -0.359180797995694593D+04
  0.645142323086333753D-03  0.652574414915253753D-02  0.674863054833890086D+01 -0.347386311028474483D+04
  0.661469870176961011D-03  0.663547550241100521D-02  0.669285770693416104D+01 -0.335978653140647293D+04
  0.678210530276743251D-03  0.674705348265937886D-02  0.663755160161042390D+01 -0.324945141291744130D+04
  0.695374750077118377D-03  0.686050922879615464D-02  0.658270842421285174D+01 -0.314273508193280486D+04
  0.712973240149243365D-03  0.697587440745790592D-02  0.652832439928132136D+01 -0.303951888756105109D+04
  0.731016981594470984D-03  0.709318122207517731D-02  0.647439578378061498D+01 -0.293968806940896138D+04
  0.749517232861669075D-03  0.721246242208846335D-02  0.642091886684568625D+01 -0.284313162856344206D+04
  0.768485536735518835D-03  0.733375131232709594D-02  0.636788996957023024D+01 -0.274974220532183790D+04
  0.787933727500055524D-03  0.745708176255594195D-02  0.631530544471807609D+01 -0.265941596061687324D+04
